id,file,model,scheme,run,alpha,item_idx,gsm8k_index,gold,old_score,new_score,old_parsed_answer,parsed_answer,eos,failure_flagged
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i0,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,0,155,280,0,1,,280,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i9,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,9,134,720,0,1,,720,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i10,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,10,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i11,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,11,120,240,0,1,,240,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i22,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,22,120,240,0,1,,240,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i32,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,32,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i33,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,33,121,27,0,1,,27,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i43,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,43,57,83,0,1,,83,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i54,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,54,29,104,0,1,,104,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i58,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,58,194,10,0,1,,10,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,65,161,32,0,1,,32,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i72,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,72,36,75,0,1,,75,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i76,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,76,33,70,0,1,,70,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i80,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,80,26,243,0,1,,243,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i81,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,81,42,26,0,1,,26,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i85,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,85,150,4,0,1,,4,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i86,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,86,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i89,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,89,85,44,0,1,,44,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i91,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,91,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i94,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,94,22,7,0,1,,7,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i105,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,105,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i112,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,112,33,70,0,1,,70,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i114,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,114,74,88,0,1,,88,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i116,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,116,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i117,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,117,85,44,0,1,,44,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i118,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,118,88,8000,0,1,,8000,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i121,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,121,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i123,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,123,155,280,0,1,,280,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i127,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,127,142,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i135,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,135,120,240,0,1,,240,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i136,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,136,88,8000,0,1,,8000,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i140,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,140,67,595,0,1,,595,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i141,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,141,181,160,0,1,,160,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i152,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,152,188,50,0,1,,50,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i156,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,156,155,280,0,1,,280,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i163,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,163,42,26,0,1,,26,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i166,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,166,135,40,0,1,,40,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i169,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,169,0,18,0,1,,18,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i170,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,170,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i171,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,171,86,22,0,1,,22,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i177,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,177,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i188,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,188,156,1400,0,1,,1400,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i192,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,192,31,80,0,1,,80,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i193,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,193,31,80,0,1,,80,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a6.0|i198,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,6.0,198,165,77,0,1,,77,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i0,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,0,155,280,0,1,,280,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i1,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,1,145,4000,0,1,,4000,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i10,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,10,103,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i11,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,11,120,240,0,1,,240,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i21,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,21,41,200,0,1,,200,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i22,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,22,120,240,0,1,,240,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i34,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,34,55,14,0,1,,14,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i37,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,37,63,1596,0,1,,1596,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i43,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,43,57,83,0,1,,83,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i46,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,46,197,6277,0,1,,6277,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i65,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,65,161,32,0,1,,32,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i76,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,76,33,70,0,1,,70,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i79,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,79,64,300,0,1,,300,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i82,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,82,37,2,0,1,,2,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i86,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,86,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i89,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,89,85,44,0,1,,44,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i92,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,92,133,13,0,1,,13,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i94,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,94,22,7,0,1,,7,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i105,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,105,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i116,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,116,116,42,0,1,,42,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i118,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,118,88,8000,0,1,,8000,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i120,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,120,11,694,0,1,,694,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i121,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,121,81,17,0,1,,17,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i127,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,127,142,140,0,1,,140,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i128,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,128,43,48,0,1,,48,1,False
SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714|a8.0|i129,SteerQuant_Meta-Llama-3-1-8B-Instruct_w8a16_bnb_int8_sentiment_L16_r3_COMPLETE_20260714.json,meta-llama/Meta-Llama-3.1-8B-Instruct,w8a16_bnb_int8,r3,8.0,129,5,64,0,1,,64,1,False
